Gene ID,Tissue
ENSG00000147381,Testis
ENSG00000147488,Cerebral Cortex
ENSG00000147570,Testis
ENSG00000147588,Cerebral Cortex
ENSG00000147606,Thyroid Gland
ENSG00000147614,Kidney
ENSG00000147689,Esophagus
ENSG00000147873,Duodenum
ENSG00000148156,Testis
ENSG00000148200,Testis
ENSG00000148377,Skeletal Muscle
ENSG00000148482,Cerebral Cortex
ENSG00000148513,Testis
ENSG00000148602,Testis
ENSG00000148604,Cerebral Cortex
ENSG00000148677,Heart
ENSG00000148795,Adrenal Gland
ENSG00000148848,Placenta
ENSG00000148948,Cerebral Cortex
ENSG00000148965,Liver
ENSG00000149021,Lung
ENSG00000149295,Adrenal Gland
ENSG00000149452,Kidney
ENSG00000149506,Testis
ENSG00000149507,Testis
ENSG00000149516,Bone Marrow
ENSG00000149557,Cerebral Cortex
ENSG00000149571,Cerebral Cortex
ENSG00000149575,Cerebral Cortex
ENSG00000149599,Testis
ENSG00000149609,Testis
ENSG00000149646,Testis
ENSG00000149679,Testis
ENSG00000149742,Liver
ENSG00000149925,Skeletal Muscle
ENSG00000149926,Testis
ENSG00000149970,Cerebral Cortex
ENSG00000150048,Placenta
ENSG00000150201,Kidney
ENSG00000150244,Skin
ENSG00000150394,Cerebral Cortex
ENSG00000150551,Fallopian Tube
ENSG00000150625,Cerebral Cortex
ENSG00000150628,Testis
ENSG00000150672,Cerebral Cortex
ENSG00000150676,Testis
ENSG00000150783,Testis
ENSG00000150873,Fallopian Tube
ENSG00000151005,Testis
ENSG00000151025,Cerebral Cortex
ENSG00000151033,Testis
ENSG00000151164,Testis
ENSG00000151224,Liver
ENSG00000151287,Testis
ENSG00000151360,Testis
ENSG00000151418,Kidney
ENSG00000151475,Testis
ENSG00000151503,Prostate gland
ENSG00000151615,Testis
ENSG00000151655,Liver
ENSG00000151704,Kidney
ENSG00000151790,Liver
ENSG00000151834,Cerebral Cortex
ENSG00000151838,Testis
ENSG00000151846,Testis
ENSG00000151882,Salivary Gland
ENSG00000151917,Cerebral Cortex
ENSG00000151952,Cerebral Cortex
ENSG00000151962,Testis
ENSG00000152034,Cerebral Cortex
ENSG00000152093,Prostate gland
ENSG00000152214,Cerebral Cortex
ENSG00000152254,Pancreas
ENSG00000152430,Testis
ENSG00000152463,Testis
ENSG00000152503,Testis
ENSG00000152578,Cerebral Cortex
ENSG00000152592,Testis
ENSG00000152595,Cerebral Cortex
ENSG00000152611,Fallopian Tube
ENSG00000152670,Testis
ENSG00000152705,Testis
ENSG00000152822,Cerebral Cortex
ENSG00000152910,Cerebral Cortex
ENSG00000152932,Cerebral Cortex
ENSG00000152954,Cerebral Cortex
ENSG00000152977,Cerebral Cortex
ENSG00000153002,Pancreas
ENSG00000153060,Testis
ENSG00000153132,Testis
ENSG00000153165,Testis
ENSG00000153253,Cerebral Cortex
ENSG00000153266,Cerebral Cortex
ENSG00000153495,Testis
ENSG00000153498,Testis
ENSG00000153684,Testis
ENSG00000153779,Testis
ENSG00000153789,Fallopian Tube
ENSG00000153790,Testis
ENSG00000154007,Testis
ENSG00000154025,Kidney
ENSG00000154027,Cerebral Cortex
ENSG00000154040,Testis
ENSG00000154118,Cerebral Cortex
ENSG00000154146,Cerebral Cortex
ENSG00000154277,Cerebral Cortex
ENSG00000154342,Placenta
ENSG00000154358,Skeletal Muscle
ENSG00000154438,Testis
ENSG00000154478,Cerebral Cortex
ENSG00000154479,Testis
ENSG00000154611,Testis
ENSG00000154646,Duodenum
ENSG00000154917,Cerebral Cortex
ENSG00000154975,Cerebral Cortex
ENSG00000154997,Testis
ENSG00000155087,Testis
ENSG00000155249,Testis
ENSG00000155495,Testis
ENSG00000155511,Cerebral Cortex
ENSG00000155622,Placenta
ENSG00000155657,Skeletal Muscle
ENSG00000155714,Testis
ENSG00000155754,Testis
ENSG00000155816,Cerebral Cortex
ENSG00000155833,Testis
ENSG00000155875,Testis
ENSG00000155886,Cerebral Cortex
ENSG00000155890,Testis
ENSG00000155918,Esophagus
ENSG00000155980,Cerebral Cortex
ENSG00000156009,Placenta
ENSG00000156076,Lung
ENSG00000156096,Liver
ENSG00000156282,Esophagus
ENSG00000156509,Testis
ENSG00000156575,Bone Marrow
ENSG00000156959,Cerebral Cortex
ENSG00000157017,Stomach
ENSG00000157060,Testis
ENSG00000157064,Cerebral Cortex
ENSG00000157093,Testis
ENSG00000157119,Skeletal Muscle
ENSG00000157131,Liver
ENSG00000157150,Adipose
ENSG00000157152,Cerebral Cortex
ENSG00000157214,Prostate gland
ENSG00000157219,Cerebral Cortex
ENSG00000157343,Testis
ENSG00000157502,Ovary
ENSG00000157542,Cerebral Cortex
ENSG00000157578,Testis
ENSG00000157653,Testis
ENSG00000157765,Lung
ENSG00000157884,Testis
ENSG00000158296,Kidney
ENSG00000158516,Pancreas
ENSG00000158525,Testis
ENSG00000158553,Testis
ENSG00000158560,Cerebral Cortex
ENSG00000158578,Bone Marrow
ENSG00000158639,Testis
ENSG00000158715,Prostate gland
ENSG00000158874,Liver
ENSG00000159164,Cerebral Cortex
ENSG00000159173,Skeletal Muscle
ENSG00000159197,Stomach
ENSG00000159224,Duodenum
ENSG00000159251,Heart
ENSG00000159289,Testis
ENSG00000159339,Bone Marrow
ENSG00000159398,Liver
ENSG00000159455,Skin
ENSG00000159496,Bone Marrow
ENSG00000159516,Skin
ENSG00000159588,Fallopian Tube
ENSG00000159625,Testis
ENSG00000159650,Liver
ENSG00000159763,Salivary Gland
ENSG00000159784,Cerebral Cortex
ENSG00000159871,Skin
ENSG00000159915,Testis
ENSG00000160181,Stomach
ENSG00000160182,Stomach
ENSG00000160202,Kidney
ENSG00000160207,Testis
ENSG00000160213,Esophagus
ENSG00000160339,Liver
ENSG00000160401,Fallopian Tube
ENSG00000160469,Cerebral Cortex
ENSG00000160471,Testis
ENSG00000160472,Fallopian Tube
ENSG00000160716,Cerebral Cortex
ENSG00000160781,Cerebral Cortex
ENSG00000160801,Kidney
ENSG00000160882,Adrenal Gland
ENSG00000160994,Testis
ENSG00000161031,Liver
ENSG00000161036,Testis
ENSG00000161082,Cerebral Cortex
ENSG00000161180,Testis
ENSG00000161249,Skin
ENSG00000161594,Testis
ENSG00000161609,Testis
ENSG00000161652,Testis
ENSG00000161681,Cerebral Cortex
ENSG00000161849,Tonsil
ENSG00000161860,Testis
ENSG00000161944,Liver
ENSG00000161973,Testis
ENSG00000162004,Fallopian Tube
ENSG00000162039,Testis
ENSG00000162078,Salivary Gland
ENSG00000162129,Testis
ENSG00000162188,Cerebral Cortex
ENSG00000162267,Liver
ENSG00000162344,Gall Bladder
ENSG00000162399,Kidney
ENSG00000162438,Pancreas
ENSG00000162592,Testis
ENSG00000162620,Testis
ENSG00000162639,Testis
ENSG00000162641,Testis
ENSG00000162676,Bone Marrow
ENSG00000162728,Cerebral Cortex
ENSG00000162753,Testis
ENSG00000162763,Testis
ENSG00000162771,Testis
ENSG00000162779,Testis
ENSG00000162782,Testis
ENSG00000162843,Testis
ENSG00000162873,Ovary
ENSG00000162975,Cerebral Cortex
ENSG00000163012,Testis
ENSG00000163032,Cerebral Cortex
ENSG00000163046,Testis
ENSG00000163114,Testis
ENSG00000163121,Salivary Gland
ENSG00000163126,Skeletal Muscle
ENSG00000163202,Tonsil
ENSG00000163206,Testis
ENSG00000163209,Esophagus
ENSG00000163216,Esophagus
ENSG00000163218,Skin
ENSG00000163221,Bone Marrow
ENSG00000163239,Testis
ENSG00000163254,Testis
ENSG00000163283,Placenta
ENSG00000163285,Cerebral Cortex
ENSG00000163288,Cerebral Cortex
ENSG00000163377,Adrenal Gland
ENSG00000163424,Testis
ENSG00000163440,Testis
ENSG00000163467,Testis
ENSG00000163492,Heart
ENSG00000163530,Testis
ENSG00000163535,Testis
ENSG00000163536,Cerebral Cortex
ENSG00000163554,Bone Marrow
ENSG00000163581,Liver
ENSG00000163623,Esophagus
ENSG00000163630,Cerebral Cortex
ENSG00000163631,Liver
ENSG00000163645,Testis
ENSG00000163660,Bone Marrow
ENSG00000163705,Testis
ENSG00000163746,Testis
ENSG00000163749,Testis
ENSG00000163793,Testis
ENSG00000163803,Small Intestine
ENSG00000163806,Testis
ENSG00000163810,Prostate gland
ENSG00000163825,Liver
ENSG00000163873,Cerebral Cortex
ENSG00000163923,Testis
ENSG00000163935,Testis
ENSG00000163958,Testis
ENSG00000164037,Testis
ENSG00000164047,Bone Marrow
ENSG00000164061,Cerebral Cortex
ENSG00000164070,Testis
ENSG00000164076,Cerebral Cortex
ENSG00000164093,Placenta
ENSG00000164113,Testis
ENSG00000164123,Testis
ENSG00000164256,Testis
ENSG00000164265,Lung
ENSG00000164299,Testis
ENSG00000164304,Testis
ENSG00000164325,Kidney
ENSG00000164326,Adrenal Gland
ENSG00000164334,Testis
ENSG00000164344,Liver
ENSG00000164363,Kidney
ENSG00000164399,Testis
ENSG00000164404,Testis
ENSG00000164406,Liver
ENSG00000164434,Cerebral Cortex
ENSG00000164451,Placenta
ENSG00000164500,Testis
ENSG00000164508,Testis
ENSG00000164588,Cerebral Cortex
ENSG00000164591,Skeletal Muscle
ENSG00000164600,Cerebral Cortex
ENSG00000164645,Testis
ENSG00000164651,Prostate gland
ENSG00000164675,Testis
ENSG00000164707,Placenta
ENSG00000164729,Testis
ENSG00000164742,Cerebral Cortex
ENSG00000164744,Testis
ENSG00000164761,Thyroid Gland
ENSG00000164776,Skeletal Muscle
ENSG00000164794,Cerebral Cortex
ENSG00000164821,Bone Marrow
ENSG00000164853,Kidney
ENSG00000164867,Spleen
ENSG00000164879,Skeletal Muscle
ENSG00000164893,Kidney
ENSG00000164929,Cerebral Cortex
ENSG00000165023,Cerebral Cortex
ENSG00000165059,Testis
ENSG00000165066,Duodenum
ENSG00000165076,Testis
ENSG00000165113,Testis
ENSG00000165120,Testis
ENSG00000165131,Testis
ENSG00000165164,Fallopian Tube
ENSG00000165181,Testis
ENSG00000165182,Testis
ENSG00000165197,Lung
ENSG00000165269,Adipose
ENSG00000165325,Testis
ENSG00000165409,Thyroid Gland
ENSG00000165434,Cerebral Cortex
ENSG00000165462,Adrenal Gland
ENSG00000165471,Liver
ENSG00000165474,Esophagus
ENSG00000165478,Cerebral Cortex
ENSG00000165496,Testis
ENSG00000165566,Cerebral Cortex
ENSG00000165568,Testis
ENSG00000165584,Testis
ENSG00000165588,Testis
ENSG00000165606,Adrenal Gland
ENSG00000165623,Ovary
ENSG00000165685,Kidney
ENSG00000165702,Bone Marrow
ENSG00000165731,Adrenal Gland
ENSG00000165805,Testis
ENSG00000165837,Testis
ENSG00000165917,Skeletal Muscle
ENSG00000165953,Skin
ENSG00000165972,Testis
ENSG00000165985,Cerebral Cortex
ENSG00000166006,Cerebral Cortex
ENSG00000166035,Liver
ENSG00000166049,Testis
ENSG00000166069,Testis
ENSG00000166091,Cerebral Cortex
ENSG00000166111,Cerebral Cortex
ENSG00000166118,Testis
ENSG00000166152,Testis
ENSG00000166159,Cerebral Cortex
ENSG00000166211,Spleen
ENSG00000166220,Testis
ENSG00000166246,Testis
ENSG00000166257,Cerebral Cortex
ENSG00000166323,Testis
ENSG00000166329,Testis
ENSG00000166342,Cerebral Cortex
ENSG00000166343,Skeletal Muscle
ENSG00000166351,Testis
ENSG00000166509,Urinary Bladder
ENSG00000166796,Testis
ENSG00000166800,Testis
ENSG00000166819,Adipose
ENSG00000166845,Testis
ENSG00000166856,Spleen
ENSG00000166862,Cerebral Cortex
ENSG00000166863,Placenta
ENSG00000166897,Cerebral Cortex
ENSG00000166926,Testis
ENSG00000166928,Testis
ENSG00000166930,Testis
ENSG00000166947,Bone Marrow
ENSG00000166948,Tonsil
ENSG00000166960,Testis
ENSG00000166961,Lung
ENSG00000166963,Cerebral Cortex
ENSG00000166984,Testis
ENSG00000167014,Testis
ENSG00000167034,Prostate gland
ENSG00000167098,Testis
ENSG00000167139,Testis
ENSG00000167194,Testis
ENSG00000167195,Testis
ENSG00000167210,Testis
ENSG00000167244,Placenta
ENSG00000167332,Prostate gland
ENSG00000167346,Endometrium
ENSG00000167419,Salivary Gland
ENSG00000167476,Skeletal Muscle
ENSG00000167525,Testis
ENSG00000167531,Testis
ENSG00000167580,Kidney
ENSG00000167619,Cerebral Cortex
ENSG00000167653,Stomach
ENSG00000167654,Cerebral Cortex
ENSG00000167676,Adipose
ENSG00000167711,Liver
ENSG00000167749,Prostate gland
ENSG00000167751,Prostate gland
ENSG00000167754,Skin
ENSG00000167759,Esophagus
ENSG00000167768,Skin
ENSG00000167769,Skin
ENSG00000167791,Testis
ENSG00000167889,Cerebral Cortex
ENSG00000167910,Liver
ENSG00000167914,Skin
ENSG00000167941,Kidney
ENSG00000167971,Cerebral Cortex
ENSG00000168026,Testis
ENSG00000168070,Testis
ENSG00000168078,Testis
ENSG00000168131,Testis
ENSG00000168148,Testis
ENSG00000168263,Testis
ENSG00000168267,Pancreas
ENSG00000168298,Bone Marrow
ENSG00000168314,Cerebral Cortex
ENSG00000168333,Skeletal Muscle
ENSG00000168418,Adrenal Gland
ENSG00000168454,Testis
ENSG00000168484,Lung
ENSG00000168491,Testis
ENSG00000168515,Fallopian Tube
ENSG00000168530,Skeletal Muscle
ENSG00000168582,Cerebral Cortex
ENSG00000168594,Testis
ENSG00000168619,Testis
ENSG00000168631,Stomach
ENSG00000168676,Testis
ENSG00000168703,Skin
ENSG00000168757,Testis
ENSG00000168878,Lung
ENSG00000168907,Skin
ENSG00000168913,Cerebral Cortex
ENSG00000168925,Pancreas
ENSG00000168928,Pancreas
ENSG00000168930,Testis
ENSG00000168959,Cerebral Cortex
ENSG00000168993,Cerebral Cortex
ENSG00000169006,Cerebral Cortex
ENSG00000169059,Testis
ENSG00000169085,Cerebral Cortex
ENSG00000169154,Testis
ENSG00000169194,Testis
ENSG00000169214,Testis
ENSG00000169258,Cerebral Cortex
ENSG00000169306,Cerebral Cortex
ENSG00000169313,Cerebral Cortex
ENSG00000169330,Adrenal Gland
ENSG00000169340,Testis
ENSG00000169344,Kidney
ENSG00000169347,Pancreas
ENSG00000169385,Bone Marrow
ENSG00000169393,Testis
ENSG00000169397,Bone Marrow
ENSG00000169429,Bone Marrow
ENSG00000169474,Esophagus
ENSG00000169495,Placenta
ENSG00000169551,Testis
ENSG00000169575,Bone Marrow
ENSG00000169605,Stomach
ENSG00000169710,Adipose
ENSG00000169717,Testis
ENSG00000169760,Cerebral Cortex
ENSG00000169763,Urinary Bladder
ENSG00000169783,Cerebral Cortex
ENSG00000169840,Cerebral Cortex
ENSG00000169862,Cerebral Cortex
ENSG00000169877,Bone Marrow
ENSG00000169885,Skeletal Muscle
ENSG00000169906,Duodenum
ENSG00000169933,Cerebral Cortex
ENSG00000170044,Gall Bladder
ENSG00000170075,Cerebral Cortex
ENSG00000170091,Cerebral Cortex
ENSG00000170162,Skeletal Muscle
ENSG00000170180,Bone Marrow
ENSG00000170231,Small Intestine
ENSG00000170236,Testis
ENSG00000170255,Skin
ENSG00000170290,Skeletal Muscle
ENSG00000170323,Adipose
ENSG00000170367,Salivary Gland
ENSG00000170369,Salivary Gland
ENSG00000170390,Cerebral Cortex
ENSG00000170423,Esophagus
ENSG00000170454,Tonsil
ENSG00000170465,Esophagus
ENSG00000170469,Testis
ENSG00000170477,Esophagus
ENSG00000170486,Testis
ENSG00000170498,Placenta
ENSG00000170509,Liver
ENSG00000170516,Testis
ENSG00000170523,Thyroid Gland
ENSG00000170579,Cerebral Cortex
ENSG00000170613,Testis
ENSG00000170627,Testis
ENSG00000170683,Skin
ENSG00000170748,Testis
ENSG00000170777,Testis
ENSG00000170782,Testis
ENSG00000170788,Testis
ENSG00000170835,Pancreas
ENSG00000170848,Placenta
ENSG00000170890,Pancreas
ENSG00000170893,Endometrium
ENSG00000170925,Testis
ENSG00000170927,Kidney
ENSG00000170929,Fallopian Tube
ENSG00000170948,Testis
ENSG00000170950,Testis
ENSG00000170953,Testis
ENSG00000170965,Placenta
ENSG00000170967,Testis
ENSG00000171014,Rectum
ENSG00000171049,Appendix
ENSG00000171053,Cerebral Cortex
ENSG00000171060,Testis
ENSG00000171180,Cerebral Cortex
ENSG00000171195,Salivary Gland
ENSG00000171199,Salivary Gland
ENSG00000171201,Salivary Gland
ENSG00000171209,Salivary Gland
ENSG00000171246,Cerebral Cortex
ENSG00000171365,Kidney
ENSG00000171368,Cerebral Cortex
ENSG00000171401,Esophagus
ENSG00000171402,Placenta
ENSG00000171405,Testis
ENSG00000171450,Cerebral Cortex
ENSG00000171487,Testis
ENSG00000171489,Testis
ENSG00000171495,Testis
ENSG00000171505,Testis
ENSG00000171532,Cerebral Cortex
ENSG00000171540,Testis
ENSG00000171551,Ovary
ENSG00000171557,Liver
ENSG00000171560,Liver
ENSG00000171564,Liver
ENSG00000171587,Cerebral Cortex
ENSG00000171617,Cerebral Cortex
ENSG00000171695,Testis
ENSG00000171722,Testis
ENSG00000171772,Testis
ENSG00000171790,Testis
ENSG00000171794,Testis
ENSG00000171804,Testis
ENSG00000171855,Bone Marrow
ENSG00000171864,Testis
ENSG00000171931,Testis
ENSG00000171944,Bone Marrow
ENSG00000171989,Testis
ENSG00000172005,Esophagus
ENSG00000172020,Cerebral Cortex
ENSG00000172031,Cerebral Cortex
ENSG00000172073,Testis
ENSG00000172155,Skin
ENSG00000172179,Placenta
ENSG00000172232,Bone Marrow
ENSG00000172320,Testis
ENSG00000172352,Testis
ENSG00000172379,Cerebral Cortex
ENSG00000172382,Esophagus
ENSG00000172399,Heart
ENSG00000172404,Testis
ENSG00000172410,Rectum
ENSG00000172421,Testis
ENSG00000172425,Liver
ENSG00000172464,Testis
ENSG00000172482,Liver
ENSG00000172497,Liver
ENSG00000172519,Testis
ENSG00000172538,Testis
ENSG00000172551,Salivary Gland
ENSG00000172671,Testis
ENSG00000172680,Testis
ENSG00000172717,Testis
ENSG00000172867,Skin
ENSG00000172940,Kidney
ENSG00000172955,Liver
ENSG00000172967,Testis
ENSG00000172995,Cerebral Cortex
ENSG00000173013,Testis
ENSG00000173093,Testis
ENSG00000173213,Testis
ENSG00000173239,Skin
ENSG00000173250,Cerebral Cortex
ENSG00000173261,Testis
ENSG00000173262,Testis
ENSG00000173338,Skin
ENSG00000173389,Testis
ENSG00000173401,Testis
ENSG00000173421,Testis
ENSG00000173431,Salivary Gland
ENSG00000173432,Adipose
ENSG00000173464,Testis
ENSG00000173662,Testis
ENSG00000173673,Testis
ENSG00000173699,Testis
ENSG00000173714,Ovary
ENSG00000173728,Testis
ENSG00000173769,Testis
ENSG00000173786,Cerebral Cortex
ENSG00000173809,Testis
ENSG00000173838,Testis
ENSG00000173908,Testis
ENSG00000173947,Fallopian Tube
ENSG00000174015,Testis
ENSG00000174016,Testis
ENSG00000174038,Testis
ENSG00000174145,Cerebral Cortex
ENSG00000174225,Testis
ENSG00000174448,Testis
ENSG00000174450,Testis
ENSG00000174453,Cerebral Cortex
ENSG00000174521,Cerebral Cortex
ENSG00000174667,Testis
ENSG00000174697,Adipose
ENSG00000174788,Testis
ENSG00000174792,Placenta
ENSG00000174871,Cerebral Cortex
ENSG00000174876,Salivary Gland
ENSG00000174963,Cerebral Cortex
ENSG00000174990,Liver
ENSG00000175003,Liver
ENSG00000175018,Testis
ENSG00000175097,Thyroid Gland
ENSG00000175121,Skin
ENSG00000175161,Cerebral Cortex
ENSG00000175189,Liver
ENSG00000175202,Testis
ENSG00000175206,Heart
ENSG00000175267,Fallopian Tube
ENSG00000175294,Testis
ENSG00000175315,Skin
ENSG00000175336,Liver
ENSG00000175398,Heart
ENSG00000175445,Adipose
ENSG00000175513,Testis
ENSG00000175518,Testis
ENSG00000175520,Testis
ENSG00000175535,Pancreas
ENSG00000175564,Skeletal Muscle
ENSG00000175646,Testis
ENSG00000175664,Testis
ENSG00000175699,Testis
ENSG00000175718,Testis
ENSG00000175809,Testis
ENSG00000175820,Testis
ENSG00000175874,Cerebral Cortex
ENSG00000175877,Testis
ENSG00000176009,Salivary Gland
ENSG00000176049,Cerebral Cortex
ENSG00000176083,Testis
ENSG00000176160,Testis
ENSG00000176177,Testis
ENSG00000176194,Adipose
ENSG00000176198,Testis
ENSG00000176204,Cerebral Cortex
ENSG00000176219,Testis
ENSG00000176256,Testis
ENSG00000176294,Testis
ENSG00000176299,Testis
ENSG00000176302,Testis
ENSG00000176381,Cerebral Cortex
ENSG00000176495,Tonsil
ENSG00000176563,Testis
ENSG00000176566,Testis
ENSG00000176571,Testis
ENSG00000176635,Testis
ENSG00000176679,Testis
ENSG00000176732,Testis
ENSG00000176742,Bone Marrow
ENSG00000176746,Testis
ENSG00000176769,Thyroid Gland
ENSG00000176774,Testis
ENSG00000176787,Testis
ENSG00000176884,Cerebral Cortex
ENSG00000176887,Cerebral Cortex
ENSG00000176895,Testis
ENSG00000176900,Prostate gland
ENSG00000176922,Testis
ENSG00000176925,Prostate gland
ENSG00000176927,Testis
ENSG00000176956,Cerebral Cortex
ENSG00000176988,Testis
ENSG00000177108,Cerebral Cortex
ENSG00000177143,Testis
ENSG00000177202,Testis
ENSG00000177238,Skeletal Muscle
ENSG00000177275,Spleen
ENSG00000177294,Testis
ENSG00000177301,Cerebral Cortex
ENSG00000177324,Testis
ENSG00000177414,Testis
ENSG00000177453,Cerebral Cortex
ENSG00000177483,Testis
ENSG00000177504,Testis
ENSG00000177511,Cerebral Cortex
ENSG00000177558,Testis
ENSG00000177627,Testis
ENSG00000177666,Adipose
ENSG00000177673,Testis
ENSG00000177689,Testis
ENSG00000177710,Testis
ENSG00000177752,Skeletal Muscle
ENSG00000177791,Skeletal Muscle
ENSG00000177938,Testis
ENSG00000177947,Testis
ENSG00000177992,Testis
ENSG00000177994,Testis
ENSG00000178021,Testis
ENSG00000178093,Testis
ENSG00000178171,Cerebral Cortex
ENSG00000178233,Cerebral Cortex
ENSG00000178235,Cerebral Cortex
ENSG00000178257,Testis
ENSG00000178279,Testis
ENSG00000178287,Fallopian Tube
ENSG00000178363,Esophagus
ENSG00000178395,Testis
ENSG00000178403,Testis
ENSG00000178404,Testis
ENSG00000178460,Testis
ENSG00000178591,Testis
ENSG00000178602,Thyroid Gland
ENSG00000178645,Testis
ENSG00000178690,Esophagus
ENSG00000178772,Liver
ENSG00000178795,Testis
ENSG00000178804,Testis
ENSG00000178882,Stomach
ENSG00000178919,Thyroid Gland
ENSG00000178928,Testis
ENSG00000178934,Skin
ENSG00000178997,Testis
ENSG00000179002,Duodenum
ENSG00000179008,Testis
ENSG00000179058,Testis
ENSG00000179059,Testis
ENSG00000179088,Testis
ENSG00000179142,Adrenal Gland
ENSG00000179148,Skin
ENSG00000179165,Testis
ENSG00000179168,Testis
ENSG00000179172,Testis
ENSG00000179213,Testis
ENSG00000179284,Heart
ENSG00000179292,Cerebral Cortex
ENSG00000179363,Testis
ENSG00000179397,Testis
ENSG00000179407,Testis
ENSG00000179580,Testis
ENSG00000179600,Testis
ENSG00000179636,Testis
ENSG00000179673,Cerebral Cortex
ENSG00000179695,Testis
ENSG00000179698,Testis
ENSG00000179751,Pancreas
ENSG00000179813,Fallopian Tube
ENSG00000179841,Cerebral Cortex
ENSG00000179846,Skin
ENSG00000179859,Skin
ENSG00000179869,Bone Marrow
ENSG00000179915,Cerebral Cortex
ENSG00000180043,Testis
ENSG00000180083,Testis
ENSG00000180090,Testis
ENSG00000180113,Testis
ENSG00000180116,Testis
ENSG00000180138,Testis
ENSG00000180176,Adrenal Gland
ENSG00000180209,Skeletal Muscle
ENSG00000180210,Liver
ENSG00000180219,Testis
ENSG00000180251,Stomach
ENSG00000180269,Testis
ENSG00000180305,Testis
ENSG00000180316,Skin
ENSG00000180332,Cerebral Cortex
ENSG00000180336,Testis
ENSG00000180354,Cerebral Cortex
ENSG00000180424,Testis
ENSG00000180432,Liver
ENSG00000180433,Bone Marrow
ENSG00000180481,Testis
ENSG00000180483,Testis
ENSG00000180697,Testis
ENSG00000180777,Testis
ENSG00000180815,Adrenal Gland
ENSG00000180878,Testis
ENSG00000180929,Cerebral Cortex
ENSG00000180934,Testis
ENSG00000180974,Testis
ENSG00000180998,Cerebral Cortex
ENSG00000180999,Testis
ENSG00000181009,Placenta
ENSG00000181016,Skeletal Muscle
ENSG00000181092,Adipose
ENSG00000181215,Cerebral Cortex
ENSG00000181240,Testis
ENSG00000181273,Spleen
ENSG00000181323,Testis
ENSG00000181371,Testis
ENSG00000181418,Cerebral Cortex
ENSG00000181433,Testis
ENSG00000181458,Skin
ENSG00000181577,Lung
ENSG00000181609,Testis
ENSG00000181626,Testis
ENSG00000181649,Placenta
ENSG00000181698,Testis
ENSG00000181781,Testis
ENSG00000181786,Testis
ENSG00000181790,Cerebral Cortex
ENSG00000181803,Spleen
ENSG00000181867,Testis
ENSG00000181903,Tonsil
ENSG00000181965,Testis
ENSG00000182010,Lung
ENSG00000182035,Testis
ENSG00000182053,Testis
ENSG00000182077,Testis
ENSG00000182083,Testis
ENSG00000182103,Cerebral Cortex
ENSG00000182111,Testis
ENSG00000182132,Cerebral Cortex
ENSG00000182170,Testis
ENSG00000182187,Testis
ENSG00000182261,Skin
ENSG00000182264,Testis
ENSG00000182308,Testis
ENSG00000182330,Cerebral Cortex
ENSG00000182333,Stomach
ENSG00000182334,Skin
